"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"87","Venezuela should allow Leopoldo Lopez, a political prisoner &amp; husband of @liliantintori (just met w/ @marcorubio) o‚Ä¶ https://t.co/HhgE51dtSN",FALSE,110176,NA,2017-02-15 23:59:26,TRUE,NA,"832016501657968640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",53178,FALSE,FALSE,NA,NA
"88","Aetna CEO: Obamacare in 'Death Spiral' #RepealAndReplace 
https://t.co/dmHL7xIEQv",FALSE,59607,NA,2017-02-15 21:34:05,FALSE,NA,"831979921555742732",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",14778,FALSE,FALSE,NA,NA
"89","Join me in Florida this Saturday at 5pm for a rally at the Orlando-Melbourne International Airport!
Tickets:‚Ä¶ https://t.co/OigfXFECPp",FALSE,73258,NA,2017-02-15 19:45:16,TRUE,NA,"831952535544070145",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",18096,FALSE,FALSE,NA,NA
"90","Welcome to the United States, @IsraeliPM Benjamin &amp; Sara!
#ICYMIÌ†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑ÆÌ†ºÌ∑±Joint Press Conference: 
https://t.co/GN6ALWUusN https://t.co/bH60nBL5FP",FALSE,75540,NA,2017-02-15 19:17:59,FALSE,NA,"831945670324060164",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",14413,FALSE,FALSE,NA,NA
"91","Great listening session with CEO's of the Retail Industry Leaders Association this morning! https://t.co/sy6xJcWfcF",FALSE,66998,NA,2017-02-15 16:34:27,FALSE,NA,"831904516316479489",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",10823,FALSE,FALSE,NA,NA
"92","The real scandal here is that classified information is illegally given out by ""intelligence"" like candy. Very un-American!",FALSE,128635,NA,2017-02-15 13:13:10,FALSE,NA,"831853862281699331",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",29073,FALSE,FALSE,NA,NA
"93","Crimea was TAKEN by Russia during the Obama Administration. Was Obama too soft on Russia?",FALSE,102404,NA,2017-02-15 12:42:20,FALSE,NA,"831846101179314177",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",25743,FALSE,FALSE,NA,NA
"94","Thank you to Eli Lake of The Bloomberg View - ""The NSA &amp; FBI...should not interfere in our politics...and is"" Very serious situation for USA",FALSE,78960,NA,2017-02-15 12:28:37,FALSE,NA,"831842652085686273",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",16600,FALSE,FALSE,NA,NA
"95","Information is being illegally given to the failing @nytimes &amp; @washingtonpost by the intelligence community (NSA and FBI?).Just like Russia",FALSE,81697,NA,2017-02-15 12:19:18,FALSE,NA,"831840306161123328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",21445,FALSE,FALSE,NA,NA
"96","This Russian connection non-sense is merely an attempt to cover-up the many mistakes made in Hillary Clinton's losing campaign.",FALSE,119873,NA,2017-02-15 12:08:12,FALSE,NA,"831837514226921472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",27936,FALSE,FALSE,NA,NA
"97","The fake news media is going crazy with their conspiracy theories and blind hatred. @MSNBC &amp; @CNN are unwatchable. @foxandfriends is great!",FALSE,106183,NA,2017-02-15 11:40:32,FALSE,NA,"831830548565852160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",26258,FALSE,FALSE,NA,NA
"98","Obamacare continues to fail. Humana to pull out in 2018. Will repeal, replace &amp; save healthcare for ALL Americans. 
https://t.co/glWEQ0lNR4",FALSE,89260,NA,2017-02-14 22:50:33,FALSE,NA,"831636777110757377",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",18151,FALSE,FALSE,NA,NA
"99","'Remarks by President Trump at Signing of H.J. Resolution 41'
https://t.co/Q3MoCGAc54 https://t.co/yGDDTKm9Br",FALSE,46673,NA,2017-02-14 21:48:10,FALSE,NA,"831621079747723264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",8593,FALSE,FALSE,NA,NA
"100","Great parent-teacher listening session this morning with @VP Pence &amp; @usedgov Secretary @BetsyDeVos. Watch:‚Ä¶ https://t.co/nuLTs513Ot",FALSE,59771,NA,2017-02-14 20:21:59,TRUE,NA,"831599387906301952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",11460,FALSE,FALSE,NA,NA
"101","The real story here is why are there so many illegal leaks coming out of Washington? Will these leaks be happening as I deal on N.Korea etc?",FALSE,113199,NA,2017-02-14 14:28:54,FALSE,NA,"831510532318429184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",26977,FALSE,FALSE,NA,NA
"102","Congratulations to our new #VASecretary Dr. David Shulkin. Time to take care of Veterans who have fought to protect‚Ä¶ https://t.co/FNewjbHuw4",FALSE,92214,NA,2017-02-14 03:30:45,TRUE,NA,"831344902990655489",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",16484,FALSE,FALSE,NA,NA
"103","Congratulations Treasury Secretary Steven Mnuchin! #ICYMI- watch here: https://t.co/RPsmw4yD7y https://t.co/K8tWLlXiYK",FALSE,64841,NA,2017-02-14 02:57:05,FALSE,NA,"831336432073658368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",11072,FALSE,FALSE,NA,NA
"104","Wonderful meeting with Canadian PM @JustinTrudeau and a group of leading CEO's &amp; business women from CanadaÌ†ºÌ∑®Ì†ºÌ∑¶and th‚Ä¶ https://t.co/wAoCOaYeZ6",FALSE,86637,NA,2017-02-13 18:50:57,TRUE,NA,"831214091993751552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",15676,FALSE,FALSE,NA,NA
"105","Welcome to the @WhiteHouse Prime Minister @JustinTrudeau! https://t.co/WKgF8Zo9ri",FALSE,85978,NA,2017-02-13 16:59:06,FALSE,NA,"831185943482793986",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",13693,FALSE,FALSE,NA,NA
"106","Today I will meet with Canadian PM Trudeau and a group of leading business women to discuss women in the workforce. https://t.co/bFAHPRXHdP",FALSE,75326,NA,2017-02-13 15:53:08,FALSE,NA,"831169341358014475",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",11930,FALSE,FALSE,NA,NA
"107","Just leaving Florida. Big crowds of enthusiastic supporters lining the road that the FAKE NEWS media refuses to mention. Very dishonest!",FALSE,143829,NA,2017-02-12 22:19:05,FALSE,NA,"830904083519242241",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",25925,FALSE,FALSE,NA,NA
"108","Congratulations Stephen Miller- on representing me this morning on the various Sunday morning shows. Great job!",FALSE,104627,NA,2017-02-12 15:41:55,FALSE,NA,"830804130692268032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",16238,FALSE,FALSE,NA,NA
"109","I know Mark Cuban well. He backed me big-time but I wasn't interested in taking all of his calls.He's not smart enough to run for president!",FALSE,83729,NA,2017-02-12 13:23:18,FALSE,NA,"830769247185952772",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",15559,FALSE,FALSE,NA,NA
"110","After two days of very productive talks, Prime Minister Abe is heading back to Japan. L",FALSE,84211,NA,2017-02-12 13:04:49,FALSE,NA,"830764596235485188",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",13420,FALSE,FALSE,NA,NA
"111","While on FAKE NEWS @CNN, Bernie Sanders was cut off for using the term fake news to describe the network. They said technical difficulties!",FALSE,115136,NA,2017-02-12 12:14:16,FALSE,NA,"830751875578355713",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",25520,FALSE,FALSE,NA,NA
"112","72% of refugees admitted into U.S. (2/3 -2/11) during COURT BREAKDOWN are from 7 countries: SYRIA, IRAQ, SOMALIA, IRAN, SUDAN, LIBYA &amp; YEMEN",FALSE,81945,NA,2017-02-12 11:55:10,FALSE,NA,"830747067379232769",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",22901,FALSE,FALSE,NA,NA
"113","The crackdown on illegal criminals is merely the keeping of my campaign promise. Gang members, drug dealers &amp; others are being removed!",FALSE,151007,NA,2017-02-12 11:34:45,FALSE,NA,"830741932099960834",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",29963,FALSE,FALSE,NA,NA
"114","#ICYMI: Joint Statement with Prime Minister Shinzo Abe on North Korea. https://t.co/qEC87FKB1D",FALSE,63317,NA,2017-02-12 05:02:01,FALSE,NA,"830643095150657536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",14981,FALSE,FALSE,NA,NA
"115","A working dinner tonight with Prime Minister Abe of Japan, and his representatives, at the Winter White House (Mar-a-Lago). Very good talks!",FALSE,99139,NA,2017-02-11 23:24:08,FALSE,NA,"830558065715998726",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",14118,FALSE,FALSE,NA,NA
"116","Played golf today with Prime Minister Abe of Japan and @TheBig_Easy, Ernie Els, and had a great time. Japan is very well represented!",FALSE,85514,NA,2017-02-11 23:15:34,FALSE,NA,"830555911559249926",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",13557,FALSE,FALSE,NA,NA
"117","I am so proud of my daughter Ivanka. To be abused and treated so badly by the media, and to still hold her head so high, is truly wonderful!",FALSE,210514,NA,2017-02-11 23:00:21,FALSE,NA,"830552079240409089",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",28911,FALSE,FALSE,NA,NA
"118","Having a great time hosting Prime Minister Shinzo Abe in the United States! 
https://t.co/Fvjsac89qS‚Ä¶ https://t.co/hKqbMB2aQ9",FALSE,93837,NA,2017-02-11 18:28:31,TRUE,NA,"830483672096768001",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",17290,FALSE,FALSE,NA,NA
"119","Melania and I are hosting Japanese Prime Minister Shinzo Abe and Mrs. Abe at Mar-a-Lago in Palm Beach, Fla. They are a wonderful couple!",FALSE,122117,NA,2017-02-11 13:33:53,FALSE,NA,"830409522397184000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",17251,FALSE,FALSE,NA,NA
"120","...design or negotiations yet. When I do, just like with the F-35 FighterJet or the Air Force One Program, price will come WAY DOWN!",FALSE,85170,NA,2017-02-11 13:24:32,FALSE,NA,"830407172747988992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",13147,FALSE,FALSE,NA,NA
"121","I am reading that the great border WALL will cost more than the government originally thought, but I have not gotten involved in the.....",FALSE,78365,NA,2017-02-11 13:18:43,FALSE,NA,"830405706255912960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",14265,FALSE,FALSE,NA,NA
"122","Our legal system is broken! ""77% of refugees allowed into U.S. since travel reprieve hail from seven suspect countries."" (WT)  SO DANGEROUS!",FALSE,102779,NA,2017-02-11 12:12:51,FALSE,NA,"830389130311921667",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",23346,FALSE,FALSE,NA,NA
"123","Heading to Joint Base Andrews on #MarineOne with Prime Minister Shinz≈ç earlier today. https://t.co/4JFhyYdeHO",FALSE,163600,NA,2017-02-10 23:24:51,FALSE,NA,"830195857530183684",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",42123,FALSE,FALSE,NA,NA
"124","The failing @nytimes does major FAKE NEWS China story saying ""Mr.Xi has not spoken to Mr. Trump since Nov.14."" We spoke at length yesterday!",FALSE,108914,NA,2017-02-10 13:35:50,FALSE,NA,"830047626414477312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",24163,FALSE,FALSE,NA,NA
"125","LAWFARE: ""Remarkably, in the entire opinion, the panel did not bother even to cite this (the) statute."" A disgraceful decision!",FALSE,90770,NA,2017-02-10 13:15:27,FALSE,NA,"830042498806460417",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",17813,FALSE,FALSE,NA,NA
"126","SEE YOU IN COURT, THE SECURITY OF OUR NATION IS AT STAKE!",FALSE,240595,NA,2017-02-09 23:35:49,FALSE,NA,"829836231802515457",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",67661,FALSE,FALSE,NA,NA
"127","Join us live in the Oval Office for the swearing in of our new Attorney General, @SenatorSessions!
LIVE:‚Ä¶ https://t.co/QeW6vjog4A",FALSE,72294,NA,2017-02-09 15:58:01,TRUE,NA,"829721019720015872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",10939,FALSE,FALSE,NA,NA
"128","..Ryan died on a winning mission ( according to General Mattis), not a ""failure."" Time for the U.S. to get smart and start winning again!",FALSE,92638,NA,2017-02-09 13:52:31,FALSE,NA,"829689436279603206",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",15160,FALSE,FALSE,NA,NA
"129","...long he doesn't know how to win anymore, just look at the mess our country is in - bogged down in conflict all over the place. Our hero..",FALSE,69187,NA,2017-02-09 13:31:59,FALSE,NA,"829684271812067328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",11996,FALSE,FALSE,NA,NA
"130","Sen. McCain should not be talking about the success or failure of a mission to the media. Only emboldens the enemy! He's been losing so....",FALSE,87215,NA,2017-02-09 13:26:07,FALSE,NA,"829682794951475200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",16038,FALSE,FALSE,NA,NA
"131","Chris Cuomo, in his interview with Sen. Blumenthal, never asked him about his long-term lie about his brave ""service"" in Vietnam. FAKE NEWS!",FALSE,75021,NA,2017-02-09 13:19:08,FALSE,NA,"829681034564341760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",15140,FALSE,FALSE,NA,NA
"132","Sen.Richard Blumenthal, who never fought in Vietnam when he said for years he had (major lie),now misrepresents what Judge Gorsuch told him?",FALSE,86248,NA,2017-02-09 11:57:59,FALSE,NA,"829660612452036608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",19688,FALSE,FALSE,NA,NA
"133","Congratulations to our new Attorney General, @SenatorSessions! https://t.co/e0buP1K83z",FALSE,165857,NA,2017-02-09 01:05:53,FALSE,NA,"829496507841789952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",33166,FALSE,FALSE,NA,NA
"134","'Trump administration seen as more truthful than news media'
https://t.co/6LmsR5JOSW",FALSE,89483,NA,2017-02-08 22:07:18,FALSE,NA,"829451566000242688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",17948,FALSE,FALSE,NA,NA
"135","'Majority in Leading EU Nations Support Trump-Style Travel Ban' 
Poll of more than 10,000 people in 10 countries...https://t.co/KWsIWhtC9o",FALSE,84428,NA,2017-02-08 21:46:14,FALSE,NA,"829446266111287305",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",22166,FALSE,FALSE,NA,NA
"136","'Immigration Ban Is One Of Trump's Most Popular Orders So Far' https://t.co/wAelwuQ4BE",FALSE,124711,NA,2017-02-08 19:39:51,FALSE,NA,"829414457126313986",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",30878,FALSE,FALSE,NA,NA
